simulation,generation,solution_index,rank,source,timestamp,mass,a_val,system_size,alpha0,alpha1,beta1,alpha2,beta2,fitness,fitness1,fitness2,fitness3,fitness_norm,sort_by,sort_score,min_frequency,max_frequency,num_imaginary,stable,gamma_frequencies,distances,qpoints,frequencies,frequency_vector,simulation_path,generation_dir,solution_dir,band_yaml_path,dataset,alpha1_plus_2beta1,alpha1_minus_beta1,r_alpha2,family,PC1,PC2,PC3,PC4,PC5
simulation000588,305,102,0,population,2026-05-22T19:47:09.912003,50.0,2.0,5,8.589455,-0.110055976,0.32199925,-0.00022330131,-1.9271476,[1.        0.9999694 0.9592076],1.0,0.9999694,0.9592076,1.708806,fitness_norm,1.708806,-0.018497573,9.037828,9,False,[-0.01849757 -0.01849757 -0.01849757],"[0.         0.0025     0.005      0.0075     0.01       0.0125
 0.015      0.0175     0.02       0.0225     0.025      0.0275
 0.03       0.0325     0.035      0.0375     0.04       0.0425
 0.045      0.0475     0.05       0.0525     0.055      0.0575
 0.06       0.0625     0.065      0.0675     0.07       0.0725
 0.075      0.0775     0.08       0.0825     0.085      0.0875
 0.09       0.0925     0.095      0.0975     0.1        0.1025
 0.105      0.1075     0.11       0.1125     0.115      0.1175
 0.12       0.1225     0.125      0.1275     0.13       0.1325
 0.135      0.1375     0.14       0.1425     0.145      0.1475
 0.15       0.1525     0.155      0.1575     0.16       0.1625
 0.165      0.1675     0.17       0.1725     0.175      0.1775
 0.18       0.1825     0.185      0.1875     0.19       0.1925
 0.195      0.1975     0.2        0.2025     0.205      0.2075
 0.21       0.2125     0.215      0.2175     0.22       0.2225
 0.225      0.2275     0.23       0.2325     0.235      0.2375
 0.24       0.2425     0.245      0.2475     0.25       0.2525
 0.255      0.2575     0.26       0.2625     0.265      0.2675
 0.27       0.2725     0.275      0.2775     0.28       0.2825
 0.285      0.2875     0.29       0.2925     0.295      0.2975
 0.3        0.3025     0.305      0.3075     0.31       0.3125
 0.315      0.3175     0.32       0.3225     0.325      0.3275
 0.33       0.3325     0.335      0.3375     0.34       0.3425
 0.345      0.3475     0.35       0.3525     0.355      0.3575
 0.36       0.3625     0.365      0.3675     0.37       0.3725
 0.375      0.3775     0.38       0.3825     0.385      0.3875
 0.39       0.3925     0.395      0.3975     0.4        0.4025
 0.405      0.4075     0.41       0.4125     0.415      0.4175
 0.42       0.4225     0.425      0.4275     0.43       0.4325
 0.435      0.4375     0.44       0.4425     0.445      0.4475
 0.45       0.4525     0.455      0.4575     0.46       0.4625
 0.465      0.4675     0.47       0.4725     0.475      0.4775
 0.48       0.4825     0.485      0.4875     0.49       0.4925
 0.495      0.4975     0.5        0.5        0.5021651  0.5043301
 0.5064952  0.50866026 0.51082534 0.51299036 0.51515543 0.5173205
 0.5194856  0.5216506  0.5238157  0.5259808  0.52814585 0.53031087
 0.53247595 0.534641   0.5368061  0.5389711  0.5411362  0.5433013
 0.54546636 0.5476314  0.54979646 0.55196154 0.55412656 0.55629164
 0.5584567  0.5606218  0.5627868  0.5649519  0.567117   0.56928205
 0.5714471  0.57361215 0.57577723 0.5779423  0.58010733 0.5822724
 0.5844375  0.58660257 0.5887676  0.59093267 0.59309775 0.59526277
 0.59742785 0.5995929  0.601758   0.603923   0.6060881  0.6082532
 0.61041826 0.6125833  0.61474836 0.61691344 0.6190785  0.62124354
 0.6234086  0.6255737  0.6277388  0.6299038  0.6320689  0.63423395
 0.63639903 0.63856405 0.6407291  0.6428942  0.6450592  0.6472243
 0.6493894  0.65155447 0.6537195  0.65588456 0.65804964 0.6602147
 0.66237974 0.6645448  0.6667099  0.668875   0.67104    0.6732051
 0.67537016 0.67753524 0.67970026 0.68186533 0.6840304  0.68619543
 0.6883605  0.6905256  0.6926907  0.6948557  0.69702077 0.69918585
 0.7013509  0.70351595 0.705681   0.7078461  0.7100112  0.7121762
 0.7143413  0.71650636 0.71867144 0.72083646 0.72300154 0.7251666
 0.7273317  0.7294967  0.7316618  0.7338269  0.7359919  0.738157
 0.74032205 0.74248713 0.74465215 0.74681723 0.7489823  0.7511474
 0.7533124  0.7554775  0.75764257 0.75980765 0.76197267 0.76413774
 0.7663028  0.7684679  0.7706329  0.772798   0.7749631  0.7771281
 0.7792932  0.78145826 0.78362334 0.78578836 0.78795344 0.7901185
 0.7922836  0.7944486  0.7966137  0.7987788  0.80094385 0.8031089
 0.80527395 0.807439   0.8096041  0.8117691  0.8139342  0.8160993
 0.81826437 0.8204294  0.82259446 0.82475954 0.82692456 0.82908964
 0.8312547  0.8334198  0.8355848  0.8377499  0.839915   0.84208006
 0.8442451  0.84641016 0.84857523 0.8507403  0.85290533 0.8550704
 0.8572355  0.8594006  0.8615656  0.86373067 0.86589575 0.86806077
 0.87022585 0.8723909  0.874556   0.876721   0.8788861  0.8810512
 0.88321626 0.8853813  0.88754636 0.88971144 0.8918765  0.89404154
 0.8962066  0.8983717  0.9005368  0.9027018  0.9048669  0.90703195
 0.90919703 0.91136205 0.91352713 0.9156922  0.9178572  0.9200223
 0.9221874  0.92435247 0.9265175  0.92868257 0.93084764 0.9330127
 0.9330127  0.93517774 0.9373428  0.9395079  0.941673   0.943838
 0.9460031  0.94816816 0.95033324 0.95249826 0.95466334 0.9568284
 0.95899343 0.9611585  0.9633236  0.9654887  0.9676537  0.9698188
 0.97198385 0.9741489  0.97631395 0.978479   0.9806441  0.9828092
 0.9849742  0.9871393  0.98930436 0.99146944 0.99363446 0.99579954
 0.9979646  1.0001297  1.0022948  1.0044597  1.0066248  1.0087899
 1.010955   1.01312    1.0152851  1.0174502  1.0196153  1.0217803
 1.0239453  1.0261104  1.0282755  1.0304406  1.0326056  1.0347707
 1.0369358  1.0391008  1.0412658  1.0434309  1.045596   1.0477611
 1.0499262  1.0520912  1.0542562  1.0564213  1.0585864  1.0607514
 1.0629165  1.0650816  1.0672467  1.0694118  1.0715767  1.0737418
 1.0759069  1.078072   1.080237   1.0824021  1.0845672  1.0867323
 1.0888972  1.0910623  1.0932274  1.0953925  1.0975575  1.0997226
 1.1018877  1.1040527  1.1062177  1.1083828  1.1105479  1.112713
 1.114878   1.1170431  1.1192082  1.1213732  1.1235383  1.1257033
 1.1278684  1.1300335  1.1321986  1.1343637  1.1365287  1.1386937
 1.1408588  1.1430238  1.1451889  1.147354   1.1495191  1.1516842
 1.1538491  1.1560142  1.1581793  1.1603444  1.1625094  1.1646745
 1.1668396  1.1690047  1.1711696  1.1733347  1.1754998  1.1776649
 1.17983    1.181995   1.1841601  1.1863251  1.1884902  1.1906552
 1.1928203  1.1949854  1.1971505  1.1993155  1.2014806  1.2036456
 1.2058107  1.2079757  1.2101408  1.2123059  1.214471   1.2166361
 1.2188011  1.2209661  1.2231312  1.2252963  1.2274613  1.2296264
 1.2317915  1.2339566  1.2361215  1.2382866  1.2404517  1.2426168
 1.2447819  1.2469469  1.249112   1.2512771  1.253442   1.2556071
 1.2577722  1.2599373  1.2621024  1.2642674  1.2664325  1.2685976
 1.2707626  1.2729276  1.2750927  1.2772578  1.2794229  1.281588
 1.283753   1.285918   1.2880831  1.2902482  1.2924132  1.2945783
 1.2967434  1.2989085  1.3010736  1.3032385  1.3054036  1.3075687
 1.3097337  1.3118988  1.3140639  1.316229   1.3183941  1.320559
 1.3227241  1.3248892  1.3270543  1.3292193  1.3313844  1.3335495
 1.3357145  1.3378795  1.3400446  1.3422097  1.3443748  1.3465399
 1.3487049  1.35087    1.353035   1.3552     1.3573651  1.3595302
 1.3616953  1.3638604  1.3660254  1.3660254  1.3677932  1.369561
 1.3713287  1.3730965  1.3748642  1.376632   1.3783997  1.3801675
 1.3819354  1.3837031  1.3854709  1.3872386  1.3890064  1.3907741
 1.3925419  1.3943096  1.3960774  1.3978453  1.399613   1.4013808
 1.4031485  1.4049163  1.406684   1.4084518  1.4102196  1.4119873
 1.413755   1.4155229  1.4172907  1.4190584  1.4208262  1.422594
 1.4243617  1.4261295  1.4278972  1.429665   1.4314327  1.4332006
 1.4349684  1.4367361  1.4385039  1.4402716  1.4420394  1.4438071
 1.4455749  1.4473426  1.4491105  1.4508783  1.452646   1.4544138
 1.4561815  1.4579493  1.459717   1.4614848  1.4632525  1.4650203
 1.4667882  1.4685559  1.4703237  1.4720914  1.4738592  1.475627
 1.4773947  1.4791625  1.4809302  1.482698   1.4844658  1.4862336
 1.4880013  1.4897691  1.4915369  1.4933046  1.4950724  1.4968401
 1.4986079  1.5003757  1.5021435  1.5039113  1.505679   1.5074468
 1.5092145  1.5109823  1.51275    1.5145178  1.5162855  1.5180534
 1.5198212  1.5215889  1.5233567  1.5251244  1.5268922  1.5286599
 1.5304277  1.5321954  1.5339633  1.5357311  1.5374988  1.5392666
 1.5410343  1.5428021  1.5445698  1.5463376  1.5481054  1.5498731
 1.551641   1.5534087  1.5551765  1.5569443  1.558712   1.5604798
 1.5622475  1.5640153  1.565783   1.5675508  1.5693187  1.5710864
 1.5728542  1.5746219  1.5763897  1.5781574  1.5799252  1.5816929
 1.5834607  1.5852286  1.5869963  1.5887641  1.5905318  1.5922996
 1.5940673  1.5958351  1.5976028  1.5993706  1.6011384  1.6029062
 1.604674   1.6064417  1.6082095  1.6099772  1.611745   1.6135128
 1.6152805  1.6170483  1.6188161  1.6205839  1.6223516  1.6241194
 1.6258872  1.6276549  1.6294227  1.6311904  1.6329582  1.6347259
 1.6364938  1.6382616  1.6400293  1.6417971  1.6435648  1.6453326
 1.6471003  1.6488681  1.6506358  1.6524036  1.6541715  1.6559392
 1.657707   1.6594747  1.6612425  1.6630102  1.664778   1.6665457
 1.6683135  1.6700814  1.6718491  1.6736169  1.6753846  1.6771524
 1.6789201  1.6806879  1.6824557  1.6842234  1.6859912  1.687759
 1.6895268  1.6912946  1.6930623  1.6948301  1.6965978  1.6983656
 1.7001333  1.7019011  1.7036688  1.7054367  1.7072045  1.7089722
 1.71074    1.7125077  1.7142755  1.7160432  1.717811   1.7195787 ]","[[ 0.      0.      0.    ]
 [-0.0025  0.0025  0.0025]
 [-0.005   0.005   0.005 ]
 ...
 [ 0.      0.495   0.    ]
 [ 0.      0.4975  0.    ]
 [ 0.      0.5     0.    ]]","[[-0.01849757 -0.01849757 -0.01849757]
 [ 0.01377856  0.09739151  0.09739151]
 [ 0.04225806  0.19737679  0.19737679]
 ...
 [ 5.4211307   7.3868423   8.924299  ]
 [ 5.4216323   7.3875256   8.925124  ]
 [ 5.4217997   7.3877535   8.9254    ]]","[-0.01849757 -0.01849757 -0.01849757 ...  5.4217997   7.3877535
  8.9254    ]",simulations/simulation000588,simulations/simulation000588/phonon_generations/generation_000305,simulations/simulation000588/phonon_generations/generation_000305/solution_000102_rank_000,simulations/simulation000588/phonon_generations/generation_000305/solution_000102_rank_000/band_ga.yaml,dataframe000013,0.5339425,-0.43205523,0.00011585798,$\beta_2$-dominated,-1.3869949734328246,1.6441949808140752,-0.17415772279456057,-1.1052040266880745,-8.203443736842679e-05
simulation000588,306,0,0,population,2026-05-22T19:47:12.450316,50.0,2.0,5,8.589455,-0.110055976,0.32199925,-0.00022330131,-1.9271476,[1.        0.9999694 0.9592076],1.0,0.9999694,0.9592076,1.708806,fitness_norm,1.708806,-0.018497573,9.037828,9,False,[-0.01849757 -0.01849757 -0.01849757],"[0.         0.0025     0.005      0.0075     0.01       0.0125
 0.015      0.0175     0.02       0.0225     0.025      0.0275
 0.03       0.0325     0.035      0.0375     0.04       0.0425
 0.045      0.0475     0.05       0.0525     0.055      0.0575
 0.06       0.0625     0.065      0.0675     0.07       0.0725
 0.075      0.0775     0.08       0.0825     0.085      0.0875
 0.09       0.0925     0.095      0.0975     0.1        0.1025
 0.105      0.1075     0.11       0.1125     0.115      0.1175
 0.12       0.1225     0.125      0.1275     0.13       0.1325
 0.135      0.1375     0.14       0.1425     0.145      0.1475
 0.15       0.1525     0.155      0.1575     0.16       0.1625
 0.165      0.1675     0.17       0.1725     0.175      0.1775
 0.18       0.1825     0.185      0.1875     0.19       0.1925
 0.195      0.1975     0.2        0.2025     0.205      0.2075
 0.21       0.2125     0.215      0.2175     0.22       0.2225
 0.225      0.2275     0.23       0.2325     0.235      0.2375
 0.24       0.2425     0.245      0.2475     0.25       0.2525
 0.255      0.2575     0.26       0.2625     0.265      0.2675
 0.27       0.2725     0.275      0.2775     0.28       0.2825
 0.285      0.2875     0.29       0.2925     0.295      0.2975
 0.3        0.3025     0.305      0.3075     0.31       0.3125
 0.315      0.3175     0.32       0.3225     0.325      0.3275
 0.33       0.3325     0.335      0.3375     0.34       0.3425
 0.345      0.3475     0.35       0.3525     0.355      0.3575
 0.36       0.3625     0.365      0.3675     0.37       0.3725
 0.375      0.3775     0.38       0.3825     0.385      0.3875
 0.39       0.3925     0.395      0.3975     0.4        0.4025
 0.405      0.4075     0.41       0.4125     0.415      0.4175
 0.42       0.4225     0.425      0.4275     0.43       0.4325
 0.435      0.4375     0.44       0.4425     0.445      0.4475
 0.45       0.4525     0.455      0.4575     0.46       0.4625
 0.465      0.4675     0.47       0.4725     0.475      0.4775
 0.48       0.4825     0.485      0.4875     0.49       0.4925
 0.495      0.4975     0.5        0.5        0.5021651  0.5043301
 0.5064952  0.50866026 0.51082534 0.51299036 0.51515543 0.5173205
 0.5194856  0.5216506  0.5238157  0.5259808  0.52814585 0.53031087
 0.53247595 0.534641   0.5368061  0.5389711  0.5411362  0.5433013
 0.54546636 0.5476314  0.54979646 0.55196154 0.55412656 0.55629164
 0.5584567  0.5606218  0.5627868  0.5649519  0.567117   0.56928205
 0.5714471  0.57361215 0.57577723 0.5779423  0.58010733 0.5822724
 0.5844375  0.58660257 0.5887676  0.59093267 0.59309775 0.59526277
 0.59742785 0.5995929  0.601758   0.603923   0.6060881  0.6082532
 0.61041826 0.6125833  0.61474836 0.61691344 0.6190785  0.62124354
 0.6234086  0.6255737  0.6277388  0.6299038  0.6320689  0.63423395
 0.63639903 0.63856405 0.6407291  0.6428942  0.6450592  0.6472243
 0.6493894  0.65155447 0.6537195  0.65588456 0.65804964 0.6602147
 0.66237974 0.6645448  0.6667099  0.668875   0.67104    0.6732051
 0.67537016 0.67753524 0.67970026 0.68186533 0.6840304  0.68619543
 0.6883605  0.6905256  0.6926907  0.6948557  0.69702077 0.69918585
 0.7013509  0.70351595 0.705681   0.7078461  0.7100112  0.7121762
 0.7143413  0.71650636 0.71867144 0.72083646 0.72300154 0.7251666
 0.7273317  0.7294967  0.7316618  0.7338269  0.7359919  0.738157
 0.74032205 0.74248713 0.74465215 0.74681723 0.7489823  0.7511474
 0.7533124  0.7554775  0.75764257 0.75980765 0.76197267 0.76413774
 0.7663028  0.7684679  0.7706329  0.772798   0.7749631  0.7771281
 0.7792932  0.78145826 0.78362334 0.78578836 0.78795344 0.7901185
 0.7922836  0.7944486  0.7966137  0.7987788  0.80094385 0.8031089
 0.80527395 0.807439   0.8096041  0.8117691  0.8139342  0.8160993
 0.81826437 0.8204294  0.82259446 0.82475954 0.82692456 0.82908964
 0.8312547  0.8334198  0.8355848  0.8377499  0.839915   0.84208006
 0.8442451  0.84641016 0.84857523 0.8507403  0.85290533 0.8550704
 0.8572355  0.8594006  0.8615656  0.86373067 0.86589575 0.86806077
 0.87022585 0.8723909  0.874556   0.876721   0.8788861  0.8810512
 0.88321626 0.8853813  0.88754636 0.88971144 0.8918765  0.89404154
 0.8962066  0.8983717  0.9005368  0.9027018  0.9048669  0.90703195
 0.90919703 0.91136205 0.91352713 0.9156922  0.9178572  0.9200223
 0.9221874  0.92435247 0.9265175  0.92868257 0.93084764 0.9330127
 0.9330127  0.93517774 0.9373428  0.9395079  0.941673   0.943838
 0.9460031  0.94816816 0.95033324 0.95249826 0.95466334 0.9568284
 0.95899343 0.9611585  0.9633236  0.9654887  0.9676537  0.9698188
 0.97198385 0.9741489  0.97631395 0.978479   0.9806441  0.9828092
 0.9849742  0.9871393  0.98930436 0.99146944 0.99363446 0.99579954
 0.9979646  1.0001297  1.0022948  1.0044597  1.0066248  1.0087899
 1.010955   1.01312    1.0152851  1.0174502  1.0196153  1.0217803
 1.0239453  1.0261104  1.0282755  1.0304406  1.0326056  1.0347707
 1.0369358  1.0391008  1.0412658  1.0434309  1.045596   1.0477611
 1.0499262  1.0520912  1.0542562  1.0564213  1.0585864  1.0607514
 1.0629165  1.0650816  1.0672467  1.0694118  1.0715767  1.0737418
 1.0759069  1.078072   1.080237   1.0824021  1.0845672  1.0867323
 1.0888972  1.0910623  1.0932274  1.0953925  1.0975575  1.0997226
 1.1018877  1.1040527  1.1062177  1.1083828  1.1105479  1.112713
 1.114878   1.1170431  1.1192082  1.1213732  1.1235383  1.1257033
 1.1278684  1.1300335  1.1321986  1.1343637  1.1365287  1.1386937
 1.1408588  1.1430238  1.1451889  1.147354   1.1495191  1.1516842
 1.1538491  1.1560142  1.1581793  1.1603444  1.1625094  1.1646745
 1.1668396  1.1690047  1.1711696  1.1733347  1.1754998  1.1776649
 1.17983    1.181995   1.1841601  1.1863251  1.1884902  1.1906552
 1.1928203  1.1949854  1.1971505  1.1993155  1.2014806  1.2036456
 1.2058107  1.2079757  1.2101408  1.2123059  1.214471   1.2166361
 1.2188011  1.2209661  1.2231312  1.2252963  1.2274613  1.2296264
 1.2317915  1.2339566  1.2361215  1.2382866  1.2404517  1.2426168
 1.2447819  1.2469469  1.249112   1.2512771  1.253442   1.2556071
 1.2577722  1.2599373  1.2621024  1.2642674  1.2664325  1.2685976
 1.2707626  1.2729276  1.2750927  1.2772578  1.2794229  1.281588
 1.283753   1.285918   1.2880831  1.2902482  1.2924132  1.2945783
 1.2967434  1.2989085  1.3010736  1.3032385  1.3054036  1.3075687
 1.3097337  1.3118988  1.3140639  1.316229   1.3183941  1.320559
 1.3227241  1.3248892  1.3270543  1.3292193  1.3313844  1.3335495
 1.3357145  1.3378795  1.3400446  1.3422097  1.3443748  1.3465399
 1.3487049  1.35087    1.353035   1.3552     1.3573651  1.3595302
 1.3616953  1.3638604  1.3660254  1.3660254  1.3677932  1.369561
 1.3713287  1.3730965  1.3748642  1.376632   1.3783997  1.3801675
 1.3819354  1.3837031  1.3854709  1.3872386  1.3890064  1.3907741
 1.3925419  1.3943096  1.3960774  1.3978453  1.399613   1.4013808
 1.4031485  1.4049163  1.406684   1.4084518  1.4102196  1.4119873
 1.413755   1.4155229  1.4172907  1.4190584  1.4208262  1.422594
 1.4243617  1.4261295  1.4278972  1.429665   1.4314327  1.4332006
 1.4349684  1.4367361  1.4385039  1.4402716  1.4420394  1.4438071
 1.4455749  1.4473426  1.4491105  1.4508783  1.452646   1.4544138
 1.4561815  1.4579493  1.459717   1.4614848  1.4632525  1.4650203
 1.4667882  1.4685559  1.4703237  1.4720914  1.4738592  1.475627
 1.4773947  1.4791625  1.4809302  1.482698   1.4844658  1.4862336
 1.4880013  1.4897691  1.4915369  1.4933046  1.4950724  1.4968401
 1.4986079  1.5003757  1.5021435  1.5039113  1.505679   1.5074468
 1.5092145  1.5109823  1.51275    1.5145178  1.5162855  1.5180534
 1.5198212  1.5215889  1.5233567  1.5251244  1.5268922  1.5286599
 1.5304277  1.5321954  1.5339633  1.5357311  1.5374988  1.5392666
 1.5410343  1.5428021  1.5445698  1.5463376  1.5481054  1.5498731
 1.551641   1.5534087  1.5551765  1.5569443  1.558712   1.5604798
 1.5622475  1.5640153  1.565783   1.5675508  1.5693187  1.5710864
 1.5728542  1.5746219  1.5763897  1.5781574  1.5799252  1.5816929
 1.5834607  1.5852286  1.5869963  1.5887641  1.5905318  1.5922996
 1.5940673  1.5958351  1.5976028  1.5993706  1.6011384  1.6029062
 1.604674   1.6064417  1.6082095  1.6099772  1.611745   1.6135128
 1.6152805  1.6170483  1.6188161  1.6205839  1.6223516  1.6241194
 1.6258872  1.6276549  1.6294227  1.6311904  1.6329582  1.6347259
 1.6364938  1.6382616  1.6400293  1.6417971  1.6435648  1.6453326
 1.6471003  1.6488681  1.6506358  1.6524036  1.6541715  1.6559392
 1.657707   1.6594747  1.6612425  1.6630102  1.664778   1.6665457
 1.6683135  1.6700814  1.6718491  1.6736169  1.6753846  1.6771524
 1.6789201  1.6806879  1.6824557  1.6842234  1.6859912  1.687759
 1.6895268  1.6912946  1.6930623  1.6948301  1.6965978  1.6983656
 1.7001333  1.7019011  1.7036688  1.7054367  1.7072045  1.7089722
 1.71074    1.7125077  1.7142755  1.7160432  1.717811   1.7195787 ]","[[ 0.      0.      0.    ]
 [-0.0025  0.0025  0.0025]
 [-0.005   0.005   0.005 ]
 ...
 [ 0.      0.495   0.    ]
 [ 0.      0.4975  0.    ]
 [ 0.      0.5     0.    ]]","[[-0.01849757 -0.01849757 -0.01849757]
 [ 0.01377856  0.09739151  0.09739151]
 [ 0.04225806  0.19737679  0.19737679]
 ...
 [ 5.4211307   7.3868423   8.924299  ]
 [ 5.4216323   7.3875256   8.925124  ]
 [ 5.4217997   7.3877535   8.9254    ]]","[-0.01849757 -0.01849757 -0.01849757 ...  5.4217997   7.3877535
  8.9254    ]",simulations/simulation000588,simulations/simulation000588/phonon_generations/generation_000306,simulations/simulation000588/phonon_generations/generation_000306/solution_000000_rank_000,simulations/simulation000588/phonon_generations/generation_000306/solution_000000_rank_000/band_ga.yaml,dataframe000013,0.5339425,-0.43205523,0.00011585798,$\beta_2$-dominated,-1.3869949734328246,1.6441949808140752,-0.17415772279456057,-1.1052040266880745,-8.203443736842679e-05
